formula_discharge,composite_score,confidence_rank_sigma,average_voltage_pred,average_voltage_sigma,average_voltage_lcb,average_voltage_ucb,average_voltage_epi_frac,capacity_grav_pred,capacity_grav_sigma,capacity_grav_lcb,capacity_grav_ucb,capacity_grav_epi_frac,max_delta_volume_pred,max_delta_volume_sigma,max_delta_volume_lcb,max_delta_volume_ucb,max_delta_volume_epi_frac,framework,substitution
Na3Mn3(PO4)4,1.5161910310433702,0.19833571419249926,4.298629360912933,0.1964947187782914,3.480405712706803,5.116853009119064,0.6490172181050322,105.37989495760466,16.773406892578542,32.23271110644636,178.52707880876295,0.8826715688639056,0.05531829387333349,0.011913448542959363,0.005540301018830539,0.10509628672783644,0.3815617365145046,Na3O16P4,Mn->slot3.0
Na2CoF5,1.5063915431832355,0.3256898335630383,4.79553201697489,0.20262767972981713,3.951770106390699,5.6392939275590805,0.6865984412883162,192.59109904002065,24.559724310546965,85.48854790163517,299.69365017840613,0.9291292938189885,0.13376791805357874,0.031093082283049436,0.0038516119454870823,0.26368422416167037,0.9027130885870661,F5Na2,Co->slot1.0
Na5Fe8(NiO4)8,1.5001432892162956,0.1408627633543509,3.928096635427532,0.16888397222321344,3.2248468955099057,4.631346375345158,0.7083075525868793,69.24653156532891,7.754897375752331,35.428184003391316,103.0648791272665,0.7198444865842432,0.0483147699296733,0.011562191307855471,4.436088934856031e-06,0.09662510377041174,0.6255331312834242,Na5O32,Fe/Ni mix slot16.0
Na2Cr(PO3)4,1.4990283023399353,0.2236130371254936,4.333554833731116,0.276272432439344,3.1831288122340133,5.483980855228218,0.8666811557836694,108.18846338074547,15.810547551038589,39.24021476853321,177.13671199295774,0.8532207356834011,0.046166331392734974,0.01357683512856743,-0.010561793933831054,0.102894456719301,0.5207132277255626,Na2O12P4,Cr->slot1.0
Na4Mn2(PO4)3,1.4982940472494977,0.2694442671660233,3.58420294389627,0.18363096979786162,2.8195452321479593,4.348860655644581,0.6320760453682178,188.37501276575767,19.102562014270237,105.07061166020661,271.6794138713087,0.6915114358534933,0.12462450419007962,0.026140743973059693,0.015400566049064798,0.23384844233109442,0.4962603643730093,Na4O12P3,Mn->slot2.0
Na4Mn3P4O15,1.494709796537741,0.24440263382468097,3.6069758865790904,0.18465178937529067,2.8380673800817022,4.375884393076479,0.5687359772391752,167.9612647597611,17.576325180429187,91.31263293235092,244.60989658717125,0.787628667981667,0.11005965130226328,0.02221681064573134,0.017231093929878274,0.2028882086746483,0.49408550534942747,Na4O15P4,Mn->slot3.0
Na4Co2(PO4)3,1.4865427880878574,0.30269448809407823,3.9857911011388274,0.2838271022473051,2.8039066794888066,5.167675522788848,0.8760986179966711,166.03714501944344,18.025432538589303,87.43000001062461,244.64429002826228,0.7962354517835639,0.0733471762322666,0.028412304803728188,-0.04536803040164901,0.1920623828661822,0.7708284245425641,Na4O12P3,Co->slot2.0
Na4Cr5(P3O11)2,1.4847552633886698,0.20671448301902093,3.827946893998792,0.27685675847778024,2.675087680475544,4.9808061075220404,0.7760438467131064,106.65843194771885,12.057023855891806,54.07893236645394,159.23793152898378,0.7786919631044062,0.04519818019760134,0.01423392906961017,-0.01427548244202867,0.10467184283723135,0.568720395608305,Na4O22P6,Cr->slot5.0
NaFe4CoO8,1.482121297819882,0.1101468212130632,3.7611854286898962,0.12899503008217741,3.224037230659245,4.298333626720547,0.5621148653189428,61.68312514070417,6.063616146659289,35.24028929208576,88.12596098932258,0.718596742942644,0.05897042094278997,0.009243311901276648,0.02034906692304142,0.09759177496253851,0.5537528271638649,Na1O8,Fe/Co mix slot5.0
NaCo3O8,1.4790144756751544,0.17166895601391277,4.142947593188105,0.22158362924097494,3.2202512142341506,5.06564397214206,0.8096993394416272,72.34776391752696,7.653833978319975,38.97014392870262,105.72538390635131,0.6944735739662481,0.04277661126028971,0.015227248895790005,-0.020847442177732378,0.1064006646983118,0.6783807916160983,Na1O8,Co->slot3.0
Na2FeF5,1.4761434294681546,0.338598329263144,4.616445203746875,0.20755958644257427,3.7521463406775766,5.4807440668161735,0.5991010733739146,216.69370199283793,28.64499817404963,91.77567184713295,341.6117321385429,0.9429880898588764,0.14729088090233572,0.02876148736039184,0.027116683888947446,0.267465077915724,0.8854755863276865,F5Na2,Fe->slot1.0
Na2Mn(PO3)4,1.4741766792258875,0.24855998203686594,4.631629880823835,0.39087434791753717,3.0039900290671,6.25926973258057,0.9301208059376391,103.40781641781022,11.66277128323463,52.54761367353472,154.26801916208572,0.8283052725860505,0.054329973809132,0.016725192329274285,-0.01555294055060838,0.12421288816887238,0.6536469737106593,Na2O12P4,Mn->slot1.0
Na4FeCo(PO4)3,1.473919383739894,0.31654467125035946,3.9507388116772146,0.2825899696268443,2.7740059339074667,5.1274716894469625,0.8446613249171474,181.26973551418806,21.19117940914636,88.85707861086416,273.68239241751195,0.8166823858402574,0.07821171579545325,0.027815572665221108,-0.03801016340102509,0.19443359499193158,0.735281685107136,Na4O12P3,Fe/Co mix slot2.0
Na4CoNi6(PO4)6,1.4643255553681207,0.21160658207258567,4.380230005455869,0.12284836639833276,3.8686771293502114,4.891782881561526,0.5993646932035407,92.28336925039444,13.636212493442683,32.817182763698085,151.74955573709082,0.8915437589314765,0.038442541234718124,0.023592478922987343,-0.060133974457920424,0.13701905692735666,0.7723210987092469,Na4O24P6,Ni/Co mix slot7.0
Na3CoBPO7,1.4483423001077995,0.19067978033219432,3.373640282937488,0.31545222706484954,2.060065680685808,4.687214885189168,0.8566788398487863,102.78283412396374,10.722639473584813,56.022454079106794,149.54321416882067,0.6864360771723114,0.030200167657541355,0.009651634453734395,-0.010127281539038767,0.07052761685412148,0.49069612529347145,B1Na3O7P1,Co->slot1.0
Na7Fe2Ni2(PO4)6,1.4383319711274374,0.2914031202079686,4.341905627793251,0.34645132024539377,2.8992477032468607,5.784563552339641,0.8996545672508375,154.24162554379316,19.98111112140786,67.10595787005909,241.37729321752724,0.8219567272227974,0.07360878411166118,0.019341867877703665,-0.007207392458646045,0.1544249606819684,0.6241846941345279,Na7O24P6,Fe/Ni mix slot4.0
Na4Mn5(P3O11)2,1.3991601104018785,0.19781397422242256,4.097531482219576,0.20369654966491824,3.2493186903944347,4.945744274044718,0.6366809037428628,106.53872703047148,15.20621943668107,40.22589410753649,172.85155995340648,0.8606910910491778,0.06260566898753867,0.01321744132787774,0.007379199707764954,0.11783213826731237,0.48457997753529897,Na4O22P6,Mn->slot5.0
NaNiPO5,1.398931302378957,0.30520045401283963,4.9322162180069125,0.20839001220625286,4.064459379058435,5.79997305695539,0.8216982842524583,123.66525696762362,9.881873641912438,80.57137432898664,166.7591396062606,0.5013719124741532,0.08535335102833277,0.043819516364889226,-0.09773784751369724,0.2684445495703628,0.8771962606657479,Na1O5P1,Ni->slot1.0
Na2V3(P2O7)2,1.395101429383549,0.1750198690309399,3.521532156985413,0.2784243310833925,2.3621454144569745,4.680918899513852,0.896288200025185,88.72248442543517,8.971868897251847,49.59704330791613,127.84792554295421,0.7834016439040631,0.03567303082649368,0.010646079382302588,-0.008809510186697234,0.0801555718396846,0.6323125545372508,Na2O14P4,V->slot3.0
Na7V4P9O32,1.392443744272588,0.20839111295598092,3.7089741911882923,0.17622916458680243,2.9751383361329213,4.442810046243663,0.6590137317121015,121.79200202339548,17.14404695158095,47.02849319353243,196.55551085325854,0.8796370536615058,0.052804366312858717,0.015091825630642838,-0.01025384774620261,0.11586258037192004,0.6095525771042624,Na7O32P9,V->slot4.0
NaFe2NiO8,1.3810203125708056,0.17242617518180517,4.106958380703101,0.1797231644291469,3.358573161086637,4.855343600319564,0.6789898962603416,79.4559708409245,9.806738219787636,36.689746415737815,122.22219526611117,0.8203295249455677,0.05337305220482683,0.015553257991787492,-0.011613165882041317,0.11835927029169499,0.6250637951897714,Na1O8,Fe/Ni mix slot3.0
NaCu6P7O24,1.3795299447807834,0.200230900964526,4.47865998421701,0.35716622593961256,2.991384121428724,5.965935847005295,0.895252902834151,73.3284601953991,8.510602774830428,36.21455543880857,110.44236495198965,0.8222183700251987,0.043345822130336845,0.011755267083336796,-0.005771240722377467,0.09246288498305116,0.5798016196045053,Na1O24P7,Cu->slot6.0
NaFe3Ni3O11,1.3769090263822967,0.13411632682577407,4.134449526257619,0.173839088149582,3.410566188369697,4.858332864145541,0.7207388666829538,53.737255632718735,8.697505760395645,15.808285270492753,91.66622599494471,0.7139666355229407,0.03712586041515494,0.008557034041226465,0.001371982952727023,0.07287973787758287,0.4110155884860305,Na1O11,Fe/Ni mix slot6.0
Na3CrBAsO7,1.3691683507001668,0.1566185036009301,3.156596596081389,0.19392570948726034,2.3490705593299186,3.9641226328328596,0.7478629469163272,90.53133217379084,9.924171550621269,47.25299249999941,133.80967184758228,0.7666703564053425,0.030407731544540552,0.010873240115427457,-0.015023955747289888,0.07583941883637099,0.5785329633415431,As1B1Na3O7,Cr->slot1.0
Na2CrPO4F,1.3624794257017778,0.3162467527446862,3.55518170163754,0.5102614246448459,1.4304021299135528,5.679961273361528,0.9520598936625916,178.8939894314929,14.924829147817263,113.80827198517338,243.97970687781245,0.7658066521700527,0.08644629987389371,0.02032171563736578,0.001536022875563356,0.17135657687222405,0.6709650658942559,F1Na2O4P1,Cr->slot1.0
NaFe7O12,1.3303838123962566,0.12825044364061203,4.0209641714421736,0.195109549156874,3.208508507984271,4.833419834900076,0.7035267532086317,46.9129467449642,5.3549024554802145,23.560741857515985,70.26515163241243,0.41515786005936334,0.040059534792765805,0.009865722593055924,-0.0011624394299604157,0.08128150901549203,0.4805600363694583,Na1O12,Fe->slot7.0
Na6Cr9(PO4)8,1.3301121216723273,0.22382555300370124,3.7127552330361637,0.24220293874931298,2.704197988435027,4.7213124776373006,0.7591763682103438,125.54478740639884,11.291633197085794,76.30308148841254,174.78649332438513,0.849540022549087,0.0825496293311013,0.021344224384750178,-0.006632998610570928,0.17173225727277353,0.5694738358910437,Na6O32P8,Cr->slot9.0
Na2Co3P2O13,1.3272067335029383,0.2533198414449691,4.888179553140035,0.23999821646232256,3.8888029924990515,5.887556113781018,0.7610604283885772,90.33873580721406,14.965951602020459,25.07368736765767,155.60378424677046,0.7986130006320076,0.03196360239841204,0.023759379409231098,-0.06731027402749332,0.1312374788243174,0.8009648927133103,Na2O13P2,Co->slot3.0
NaMn3Ni3O11,1.3251020208922952,0.12362610683571046,3.838978208948371,0.16840564780538145,3.137720259714067,4.540236158182675,0.7613644031583424,51.92133734017678,5.06444248736919,29.835799911813403,74.00687476854014,0.4138227043606899,0.04609044588942641,0.01092501279154529,0.0004424366910918201,0.09173845508776099,0.665209270604336,Na1O11,Mn/Ni mix slot6.0
Na3CuBPO7,1.3235939308120557,0.1768779859635268,3.291079784410968,0.2938070560825326,2.067637837516708,4.514521731305228,0.8990138343555416,87.1777637987145,8.80914710932664,48.76193645341133,125.59359114401767,0.48992507115032974,0.02119424949889919,0.01025198717790635,-0.02164165503756437,0.06403015403536275,0.4105493841999743,B1Na3O7P1,Cu->slot1.0
Na6Fe2Co(PO4)4,1.3203070520458002,0.3419465294668005,3.8159718340676756,0.31610166044190574,2.499692926324501,5.13225074181085,0.878617258490051,178.0839857064961,19.714328734327285,92.11172988111275,264.05624153187944,0.7452750580772454,0.05737765683138918,0.03318085428461302,-0.08126199242968746,0.19601730609246582,0.8375596803609102,Na6O16P4,Fe/Co mix slot3.0
NaFe6NiO12,1.3193860626346305,0.1332365865042954,4.06482002705013,0.2017941033122858,3.2245292119826625,4.9051108421175975,0.7747386547040027,49.599440766719475,6.595637874055503,20.836510297140062,78.36237123629888,0.5763866628330031,0.03897671476680067,0.009058332820614735,0.001128259318126483,0.07682517021547486,0.5295856435471002,Na1O12,Fe/Ni mix slot7.0
NaFe4NiO8,1.2880581519307226,0.12438052935070898,3.8133195955419112,0.1647556083888534,3.127260775251411,4.499378415832411,0.7396581560307689,61.02351952376131,6.447509339313575,32.906563079242034,89.14047596828058,0.7405864708149344,0.060923369554300666,0.00966275971397718,0.020549435654078865,0.10129730345452247,0.5887597532209318,Na1O8,Fe/Ni mix slot5.0
Na6Mn8Ni(PO4)8,1.2819932251043946,0.21988658849128181,3.830313413262484,0.1585508656950591,3.1700917616992768,4.490535064825691,0.5892089425127838,118.65124482338953,14.6866409357127,54.604242830261555,182.6982468165175,0.9078126563280152,0.06465638243537841,0.021852281743117707,-0.0266490628805664,0.15596182775132322,0.5911953266104457,Na6O32P8,Mn/Ni mix slot9.0
Na4Fe4Co(P3O11)2,1.2741311312184056,0.21188222759075673,4.377883772255206,0.16444376376251257,3.693123504156971,5.062644040353441,0.3956790381979945,98.94043671504059,19.566070797895243,13.614719222808048,184.26615420727313,0.8881052306120643,0.03783748088806556,0.013731401177807391,-0.019536468161738235,0.09521142993786935,0.622259875725195,Na4O22P6,Fe/Co mix slot5.0
Na2Si4Ni5O14,1.2693862648287655,0.20206372994991426,4.16167415257973,0.19301363488043186,3.3579460856509367,4.9654022195085235,0.7641239179310028,76.76118975182092,6.022339695427634,50.498356462390475,103.02402304125137,0.6877540003523831,0.05133850413491835,0.026011348831663585,-0.057344781952193113,0.1600217902220298,0.9205600416718104,Na2O14Si4,Ni->slot5.0
Na4MnFe(PO4)3,1.268366739533854,0.2903183995377765,3.5987656343415066,0.20080131732337034,2.762608879358651,4.434922389324362,0.6735819929482789,182.34400817850337,21.92851239176575,86.71591438841043,277.97210196859635,0.7474465237341853,0.0952533221137489,0.02634172026552818,-0.0148103557897995,0.2053170000172973,0.6529003528291829,Na4O12P3,Fe/Mn mix slot2.0
Na2Fe2Ni(PO4)3,1.2638483273682066,0.23262463352557194,4.3559100655481044,0.24761885651786986,3.324800398049673,5.387019733046536,0.7821401396672625,101.86158374847342,16.740887029564167,28.856215833335824,174.86695166361102,0.8631701711684138,0.03859452915499111,0.016392815023855593,-0.029899612250010775,0.107088670559993,0.626802107469939,Na2O12P3,Fe/Ni mix slot3.0
NaFe6O11,1.2603903754025647,0.1376220326721336,3.927338797304207,0.202914210143167,3.0823837454407452,4.772293849167668,0.7185145465955851,51.97900242944322,6.088223886135288,25.428854640254837,78.5291502186316,0.6249737672043616,0.038554652184571235,0.010597982491758305,-0.00572692546648286,0.08283622983562533,0.4979553827283779,Na1O11,Fe->slot6.0
Na9(Fe2O5)7,1.2540465728012244,0.21394828023386578,3.70441327298629,0.22226369013502195,2.778885052498939,4.629941493473642,0.6175449995544009,122.81693943171317,12.849385636554418,66.78202776762306,178.85185109580328,0.8217253924402514,0.08309192973028133,0.018522618668675925,0.005698824248583506,0.16048503521197915,0.44933051839091387,Na9O35,Fe->slot14.0
Na6V3(PO4)4,1.251384897961226,0.26373222191315854,2.9874425407661747,0.23783264207203697,1.9970836483307193,3.97780143320163,0.8464794151603098,184.0950197905185,17.979674902733993,105.68741934792513,262.5026202331119,0.7836819194422373,0.10508943625099668,0.022624791772393918,0.010556210282062953,0.1996226622199304,0.481142815472471,Na6O16P4,V->slot3.0
Na13V24O54,1.2499890268628382,0.21583830137551377,2.9354958352562495,0.24677522552543588,1.907899131529368,3.9630925389831306,0.7053711110297614,134.7636535544643,8.70205104130386,96.81486166758458,172.71244544134402,0.8283215797245793,0.07930296664079026,0.02235895782166108,-0.014119524644365972,0.17272545792594649,0.3669677044796143,Na13O54,V->slot24.0
Na8Cr7(PO4)8,1.249556871268795,0.25436473819385247,3.513430917253755,0.28202617234139404,2.339045747730916,4.687816086776594,0.8314591240548953,154.2835340590981,12.062422238996025,101.6804926580972,206.88657546009898,0.8536409242908376,0.11010925965448555,0.024741842701457212,0.006730354314081283,0.21348816499488982,0.63002509849991,Na8O32P8,Cr->slot7.0
Na8Ni7(PO4)8,1.242641432187249,0.2997060259871595,4.414314910786387,0.17878093775337775,3.669853217221302,5.158776604351472,0.6913906423516017,146.75860795946244,10.726327134156723,99.98214638820113,193.53506953072375,0.6130395267609412,0.1185169715353287,0.04349784830180738,-0.06323020050691236,0.30026414357756975,0.8392923093898729,Na8O32P8,Ni->slot7.0
Na2Fe3(NiO5)3,1.2252905550462398,0.16755986992984365,4.059098946553474,0.1832362920821653,3.2960847122604893,4.8221131808464595,0.7004526277064663,70.48832716735495,8.606235800343958,32.95737615747309,108.01927817723681,0.7177412503334263,0.05250721544707665,0.015666721708393835,-0.012953088380298072,0.11796751927445137,0.695578916832702,Na2O15,Fe/Ni mix slot6.0
Na2Ni(PO3)5,1.2242877328622956,0.24204827621982564,4.652187123384847,0.42022757120699483,2.902317516060948,6.402056730708746,0.8882049445113626,84.36730918474068,8.396661363888423,47.75029175627683,120.98432661320453,0.8238972634169175,0.05418308896731392,0.0172610902231826,-0.01793896894834305,0.1263051468829709,0.6603249270235638,Na2O15P5,Ni->slot1.0
Na4CoNi(PO4)3,1.2225920963220507,0.2930429072401857,4.033736502526417,0.2945961399064443,2.8070087317222026,5.260464273330632,0.8867582319697753,161.3707467403114,19.321166643007018,77.11303226966224,245.62846121096055,0.8375778106986782,0.08935509861484378,0.023934287837492508,-0.010649598149168826,0.1893597953788564,0.630444443054222,Na4O12P3,Ni/Co mix slot2.0
Na4Mn6Ni(PO4)6,1.2202625500064017,0.2003274250284286,3.86124539132553,0.17005018998882382,3.1531394040710112,4.569351378580048,0.6792043193814944,100.45764567144866,13.252544108966816,42.66459941421578,158.25069192868153,0.919808710630864,0.05484609195906178,0.018374724490762055,-0.021929066896613135,0.1316212508147367,0.5271627911958923,Na4O24P6,Mn/Ni mix slot7.0
Na2Mn3P2O13,1.2191714156174862,0.20792668167153908,4.439758616247477,0.18200606331093686,3.6818671775165375,5.197650054978418,0.6823542712191619,98.38217850633889,15.357117627085175,31.41129336139646,165.35306365128133,0.8566871303370319,0.0709017087061773,0.01676894124649817,0.0008359981324683186,0.1409674192798863,0.5249765009065998,Na2O13P2,Mn->slot3.0
Na2Fe3Co3O13,1.2080671245723469,0.16392770369616771,3.9286832539478054,0.2098122242712122,3.0550041818138807,4.80236232608173,0.7567874699657307,68.06412586342998,7.879346985748369,33.70306574697772,102.42518597988223,0.7284126887145146,0.04642727431442429,0.01396689217453375,-0.011930627375966694,0.10478517600481527,0.7372062951598585,Na2O13,Fe/Co mix slot6.0
Na2Fe3(CoO5)3,1.19459489574739,0.16911967366308267,4.017784449416284,0.22061266387372344,3.09913126729741,4.936437631535159,0.7752124622338182,67.4460347545217,6.8252350477290635,37.68185350852208,97.21021600052133,0.5814116666836353,0.05261608084253379,0.0157139156543304,-0.013041413571188376,0.11827357525625595,0.6815468969659083,Na2O15,Fe/Co mix slot6.0
NaFe3Co3O11,1.1882078351304113,0.1343220786338006,3.9677105386518696,0.214681306975969,3.0737561194812715,4.861664957822468,0.7956864855867769,47.833453382582135,6.763371854759661,18.33905145921701,77.32785530594725,0.5384340399164153,0.03688723783687414,0.00825263202058421,0.0024052441244609285,0.07136923154928736,0.42907996931916265,Na1O11,Fe/Co mix slot6.0
NaMn4(PO4)3,1.1824447515991279,0.14795118475490815,4.086447558199927,0.1393841970803483,3.506037830414588,4.666857285985266,0.5685804235904118,61.21427444195272,10.800604034920507,14.113898584770958,108.31465029913448,0.8916041445377545,0.043386904966886033,0.01143423959159445,-0.004388807886923599,0.09116261782069567,0.6641665261874852,Na1O12P3,Mn->slot4.0
Na3CrBPO7,1.1771803652704809,0.17743678865810922,3.1199563716329526,0.23639365659138956,2.135589558562335,4.104323184703571,0.7651683375395903,95.4914909185648,11.739424533190217,44.2970108623992,146.68597097473042,0.8706415794926455,0.025632097564794697,0.01061710076623247,-0.018729362021933503,0.06999355715152289,0.6717376677640848,B1Na3O7P1,Cr->slot1.0
Na2Mn2NiP2O13,1.1764727158805364,0.2082122284001079,4.433994043800263,0.14435248710642873,3.832895859776706,5.035092227823821,0.5146722715270077,90.632677809629,15.7748733302233,21.84000097871521,159.4253546405428,0.8575535487956154,0.05346488450107819,0.018811249637298192,-0.025134208503196233,0.13206397750535262,0.6731576815381631,Na2O13P2,Mn/Ni mix slot3.0
Na4MnNi(PO4)3,1.1739949926739672,0.3115915178769702,3.9448334002807877,0.2895105342749182,2.7392825996213026,5.150384200940273,0.8924299467221728,172.82966047915778,20.62159986629563,82.90088414974373,262.75843680857184,0.8015320440534686,0.08991342627121585,0.026920522797869138,-0.02256866374996104,0.20239551629239272,0.6967503265019774,Na4O12P3,Mn/Ni mix slot2.0
NaMn3Fe3O11,1.1739423021060325,0.13503798058239172,3.702204543203469,0.11301169206120612,3.23161256219149,4.172796524215448,0.3256917648341135,52.18104174452433,6.058815758282213,25.759139919233657,78.602943569815,0.6720570288737467,0.0340209272588879,0.015973713055008384,-0.032722079305907405,0.1007639338236832,0.8341108493383119,Na1O11,Fe/Mn mix slot6.0
Na5(CoO2)16,1.1738593719660944,0.16107667573406118,3.9398140900945497,0.1729544099704155,3.219614640566308,4.660013539622791,0.7199962288775786,66.64826872114693,8.863467530954864,27.99555533992043,105.30098210237344,0.7854237362687466,0.04442071823664663,0.014556327821505996,-0.016400023941733344,0.1052414604150266,0.7504285982171396,Na5O32,Co->slot16.0
Na4Ti3P4O15,1.1591102672469582,0.22066700042448031,2.070001862378365,0.28148575215630295,0.8978670565200497,3.2421366682366806,0.8702017773785489,167.19227540900425,12.207892341565486,113.95485314515055,220.42969767285797,0.6635396319525954,0.08141982895090984,0.016924534103239252,0.010704004341525894,0.1521356535602938,0.5947691477797924,Na4O15P4,Ti->slot3.0
NaMn2Fe2(PO4)3,1.1561393467058276,0.1643314238563752,4.070269193840523,0.1874690371932696,3.289629385851371,4.850909001829675,0.5610311117972204,56.947579360439285,10.028551946616576,13.214047007830544,100.68111171304803,0.8620299129130433,0.022479054389708344,0.012929743578467467,-0.031545326639735485,0.07650343541915217,0.6300641031372788,Na1O12P3,Fe/Mn mix slot4.0
Na5Fe8(CoO4)8,1.151725977147438,0.1398357359479351,3.7585148932079866,0.19232642547304377,2.9576484349366203,4.559381351479352,0.7540054981958172,62.09754421526952,6.870395686264913,32.13642184985551,92.05866658068354,0.6955910658264876,0.0537159392453712,0.010853352180978815,0.00836734976147651,0.09906452872926588,0.6381807724418647,Na5O32,Fe/Co mix slot16.0
Na3CuBAsO7,1.1502712143188538,0.18438469368261057,3.311941990893582,0.26309351205613646,2.2163943110761517,4.407489670711012,0.8897529024952352,90.62596684247711,11.464021363375144,40.63249302342652,140.6194406615277,0.7194556000093787,0.023990249549391808,0.010772650865506753,-0.021021145419377253,0.06900164451816088,0.4491027849541545,As1B1Na3O7,Cu->slot1.0
Na2Co(PO3)5,1.1470772658276625,0.2597548873467391,4.607310853537522,0.51161243801727,2.4769055270999565,6.737716179975086,0.9260554014475939,87.08207468958685,8.441331217340567,50.27025640736717,123.89389297180652,0.8280011251664363,0.04612607939632886,0.015214240864918184,-0.017443622552663518,0.10969578134532124,0.5671656477995068,Na2O15P5,Co->slot1.0
Na2Cu(PO3)5,1.1441166374560874,0.22233015939892595,4.707220451363119,0.2838705853286582,3.5251549618163054,5.889285940909932,0.696163037403989,84.25294150276319,12.879132790238542,28.088305416346934,140.41757758917944,0.9255981426414572,0.060348854437948976,0.01633331020563574,-0.007896657831209061,0.128594366707107,0.6157256788997034,Na2O15P5,Cu->slot1.0
Na5(CuO2)16,1.1430007833592333,0.1591401705026064,4.08317325951847,0.1668510341119363,3.388388877083878,4.777957641953062,0.8046356467859025,66.7942529457192,9.88831751202919,23.67226922093068,109.91623667050771,0.7616385590731052,0.053504614018943866,0.013276619927107124,-0.001969121355022252,0.10897834939290998,0.6151255016727112,Na5O32,Cu->slot16.0
Na2Mn3(FeO5)3,1.1419142157991866,0.170393664976764,3.8567682372840446,0.16106197878981846,3.18609005981405,4.527446414754039,0.5664843502467138,77.05484713281501,7.979262359964852,42.258065860000414,111.85162840562961,0.8496001305811126,0.06182578535422236,0.01853386242369753,-0.015614299938157904,0.13926587064660262,0.698344950963371,Na2O15,Fe/Mn mix slot6.0
Na9Fe7(CoO5)7,1.136740279981742,0.21700549828147697,3.7547968217707215,0.26656871361036477,2.644778055342762,4.864815588198681,0.7931378321053318,117.04104068213402,14.3504332408495,54.46020750168857,179.6218738625795,0.8496205351604179,0.07131769687158848,0.014479611893776275,0.010817497052424338,0.1318178966907526,0.37730520195001954,Na9O35,Fe/Co mix slot14.0
Na7V11O24,1.1315506253109413,0.2680701952900045,2.9584334906383147,0.3314595951475117,1.5782026077893303,4.338664373487299,0.8755442846223785,149.0392883016924,10.366683551863439,103.83119715173981,194.247379451645,0.7676350165704885,0.06519857362340156,0.02665760250867242,-0.04618495587352875,0.17658210312033187,0.6656691446416921,Na7O24,V->slot11.0
NaFe6CoO12,1.1299234999574543,0.13824753131981152,3.9510793420206696,0.20810247022307005,3.0845198566293512,4.817638827411988,0.7642479356557573,48.80254906929855,6.801040863565322,19.14387628967597,78.46122184892113,0.6578428829101906,0.03889954166057348,0.009535141062961475,-0.0009411629000953062,0.07874024622124226,0.46626558807179264,Na1O12,Fe/Co mix slot7.0
Na(CoO2)4,1.126648727104688,0.15618925970204614,4.046971049198535,0.18041423552227492,3.2957081404792565,4.798233957917814,0.7284059159190919,58.39845147898079,8.366240102658283,21.914098189796228,94.88280476816536,0.7226713766588573,0.04324140532071003,0.013553076115897445,-0.013387447661777636,0.0998702583031977,0.6967282367751081,Na1O8,Co->slot4.0
Na2Mn4Si4NiO14,1.1222202598075945,0.18574498204308865,3.4655184379078228,0.2813119533335223,2.2941073477183744,4.636929528097271,0.8950359234380377,85.96673924004526,8.098797718228138,50.64867598298051,121.28480249711001,0.8600476866582636,0.041904533956638935,0.013956220502428635,-0.016408778258598947,0.10021784617187682,0.8440274010251216,Na2O14Si4,Mn/Ni mix slot5.0
NaCo7O12,1.1185983036882712,0.14890908737664246,4.127253744147393,0.17330384574885746,3.4055992091123843,4.848908279182401,0.7095598428399623,47.39086292966062,7.721406548572207,13.718565583326857,81.06316027599439,0.6409847181086658,0.033689878363087,0.01314432879893147,-0.021231104647925943,0.08861086137409993,0.7270267632325007,Na1O12,Co->slot7.0
Na(FeO2)4,1.117034441824714,0.15521009234089397,3.9436144521160017,0.18233437073889772,3.18435590844143,4.702872995790573,0.7054407814047555,62.254122497872096,7.775683013396756,28.345130806928545,96.16311418881565,0.8153089234012236,0.05014210227936232,0.013918518870972839,-0.008013681111669675,0.1082978856703943,0.6529084164320925,Na1O8,Fe->slot4.0
Na2Ti3(P2O7)2,1.099929584914085,0.15560788799954436,2.0477744214554825,0.225215546649061,1.1099543754121308,2.985594467498834,0.7657229960064253,111.64917713120785,8.777777623909527,73.37014903794793,149.92820522446777,0.8136299302335908,0.03378507088208356,0.009967767824860859,-0.007863279196576006,0.07543342096074312,0.6150368129616929,Na2O14P4,Ti->slot3.0
Na4Cr7(PO4)6,1.0939533867965776,0.22517831159986254,3.803602516904094,0.22579610499001604,2.863364967903481,4.743840065904707,0.7513476115538401,117.14588531085887,15.242595210919806,50.67442120089018,183.61734942082757,0.9060807957839296,0.06617167807338034,0.017949950755005568,-0.008828647583744104,0.14117200373050479,0.4988843827794169,Na4O24P6,Cr->slot7.0
Na9Mn7(FeO5)7,1.0883013925396923,0.23340663967117795,3.4212950999846776,0.20535943734729317,2.566157877648174,4.276432322321181,0.5850503655093555,131.9462216265281,13.400641370910813,73.50733772184245,190.38510553121372,0.8782052890034326,0.07764760490020751,0.02340272964018844,-0.02013608087343223,0.17543129067384727,0.5845835352862333,Na9O35,Fe/Mn mix slot14.0
Na2Fe3Ni3O13,1.0870382528258526,0.17524003093844384,4.036310187363216,0.1924666121449448,3.2348599777787053,4.8377603969477265,0.723709753072182,76.27611562043964,11.171083549973504,27.560114900984978,124.9921163398943,0.8610657133625154,0.05505636440160747,0.013701740891623262,-0.0021936549977334685,0.11230638380094841,0.6734412375453502,Na2O13,Fe/Ni mix slot6.0
